MATCH_ID;SAISON_ID;COMPETITION_ID;MATCHDAY;HOME_TEAM;AWAY_TEAM;HOME_SCORE;AWAY_SCORE;STADIUM;DATE_TIME;DATE_DAY
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
